Processo,Ano,Tipo,Situação,Ementa,Protocolo,Data
5846,2021,"Parecer da Comissão de Justiça, Redação e Direitos Humanos",Tramitando,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 275/2021, Processo nº 5846/2021, de autoria dos Vers. Fernando Petiti, Dr. Elton, Marcão da Academia e Dr. José Claudio, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8399,21/05/2021
5838,2021,Parecer da Comissão de Educação e Promoção Social,Tramitando,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 274/2021, Processo nº 5838/2021, de autoria dos Vers. Walter Hayashi e Thomaz Henrique, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8398,21/05/2021
5838,2021,Parecer da Comissão de Saúde,Tramitando,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 274/2021, Processo nº 5838/2021, de autoria dos Vers. Walter Hayashi e Thomaz Henrique, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8397,21/05/2021
5838,2021,"Parecer da Comissão de Justiça, Redação e Direitos Humanos",Tramitando,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 274/2021, Processo nº 5838/2021, de autoria dos Vers. Walter Hayashi e Thomaz Henrique, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8396,21/05/2021
5835,2021,"Parecer da Comissão de Economia, Finanças e Orçamento",Tramitando,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 273/2021, Processo nº 5835/2021, de autoria do Ver. Fabião Zagueiro, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8395,21/05/2021
5835,2021,"Parecer da Comissão de Justiça, Redação e Direitos Humanos",Tramitando,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 273/2021, Processo nº 5835/2021, de autoria do Ver. Fabião Zagueiro, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8394,21/05/2021
5826,2021,"Parecer da Comissão de Economia, Finanças e Orçamento",Tramitando,"Encaminhamento às Comissões Permanentes para parecer na Emenda nº 1 e na Proposta de Emenda à Lei Orgânica nº 1/2021, Processo nº 5826/2021, de autoria do Poder Executivo, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8393,21/05/2021
5826,2021,"Parecer da Comissão de Justiça, Redação e Direitos Humanos",Tramitando,"Encaminhamento às Comissões Permanentes para parecer na Emenda nº 1 e na Proposta de Emenda à Lei Orgânica nº 1/2021, Processo nº 5826/2021, de autoria do Poder Executivo, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8392,21/05/2021
5819,2021,Parecer da Comissão de Saúde,Tramitando,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 272/2021, Processo nº 5819/2021, de autoria do Ver. Marcão da Academia, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8391,21/05/2021
5819,2021,"Parecer da Comissão de Economia, Finanças e Orçamento",Tramitando,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 272/2021, Processo nº 5819/2021, de autoria do Ver. Marcão da Academia, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8390,21/05/2021
5819,2021,"Parecer da Comissão de Justiça, Redação e Direitos Humanos",Tramitando,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 272/2021, Processo nº 5819/2021, de autoria do Ver. Marcão da Academia, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8389,21/05/2021
5811,2021,"Parecer da Comissão de Justiça, Redação e Direitos Humanos",Tramitando,"Encaminhamento à Comissão Permanente para parecer no Projeto de Lei nº 270/2021, Processo nº 5811/2021, de autoria da Ver.ª Dulce Rita, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8388,21/05/2021
5802,2021,"Parecer da Comissão de Economia, Finanças e Orçamento",Tramitando,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 269/2021, Processo nº 5802/2021, de autoria do Ver. Dr. José Claudio, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8387,21/05/2021
5802,2021,"Parecer da Comissão de Justiça, Redação e Direitos Humanos",Tramitando,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 269/2021, Processo nº 5802/2021, de autoria do Ver. Dr. José Claudio, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8386,21/05/2021
5637,2021,Parecer da Comissão de Saúde,Tramitando,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 268/2021, Processo nº 5637/2021, de autoria do Ver. Dr. José Claudio, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8385,21/05/2021
5637,2021,Parecer da Comissão de Educação e Promoção Social,Tramitando,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 268/2021, Processo nº 5637/2021, de autoria do Ver. Dr. José Claudio, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8384,21/05/2021
5637,2021,"Parecer da Comissão de Justiça, Redação e Direitos Humanos",Tramitando,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 268/2021, Processo nº 5637/2021, de autoria do Ver. Dr. José Claudio, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8383,21/05/2021
5631,2021,Parecer da Comissão de Educação e Promoção Social,Tramitando,"Encaminhamento às Comissões Permanentes para parecer na Emenda nº 1 e no Projeto de Lei nº 267/2021, Processo nº 5631/2021, de autoria do Ver. Renato Santiago, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8382,21/05/2021
5631,2021,"Parecer da Comissão de Economia, Finanças e Orçamento",Tramitando,"Encaminhamento às Comissões Permanentes para parecer na Emenda nº 1 e no Projeto de Lei nº 267/2021, Processo nº 5631/2021, de autoria do Ver. Renato Santiago, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8381,21/05/2021
5631,2021,"Parecer da Comissão de Justiça, Redação e Direitos Humanos",Tramitando,"Encaminhamento às Comissões Permanentes para parecer na Emenda nº 1 e no Projeto de Lei nº 267/2021, Processo nº 5631/2021, de autoria do Ver. Renato Santiago, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8380,21/05/2021
5602,2021,Parecer da Comissão de Saúde,Tramitando,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 265/2021, Processo nº 5602/2021, de autoria do Ver. Fernando Petiti, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8379,21/05/2021
5602,2021,"Parecer da Comissão de Economia, Finanças e Orçamento",Tramitando,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 265/2021, Processo nº 5602/2021, de autoria do Ver. Fernando Petiti, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8378,21/05/2021
5602,2021,"Parecer da Comissão de Justiça, Redação e Direitos Humanos",Tramitando,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 265/2021, Processo nº 5602/2021, de autoria do Ver. Fernando Petiti, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8377,21/05/2021
5601,2021,Parecer da Comissão de Saúde,Tramitando,"Encaminhamento às Comissões Permanentes para parecer na Emenda nº 1 e no Projeto de Lei nº 264/2021, Processo nº 5601/2021, de autoria do Ver. Fernando Petiti, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8376,21/05/2021
5601,2021,"Parecer da Comissão de Economia, Finanças e Orçamento",Tramitando,"Encaminhamento às Comissões Permanentes para parecer na Emenda nº 1 e no Projeto de Lei nº 264/2021, Processo nº 5601/2021, de autoria do Ver. Fernando Petiti, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8375,21/05/2021
5601,2021,"Parecer da Comissão de Justiça, Redação e Direitos Humanos",Tramitando,"Encaminhamento às Comissões Permanentes para parecer na Emenda nº 1 e no Projeto de Lei nº 264/2021, Processo nº 5601/2021, de autoria do Ver. Fernando Petiti, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8374,21/05/2021
5599,2021,"Parecer da Comissão de Justiça, Redação e Direitos Humanos",Tramitando,"Encaminhamento à Comissão Permanente para parecer no Projeto de Lei nº 263/2021, Processo nº 5599/2021, de autoria da Ver.ª Dulce Rita, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8373,21/05/2021
5598,2021,"Parecer da Comissão de Justiça, Redação e Direitos Humanos",Tramitando,"Encaminhamento à Comissão Permanente para parecer no Projeto de Lei nº 262/2021, Processo nº 5598/2021, de autoria da Ver.ª Dulce Rita, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8372,21/05/2021
5592,2021,"Parecer da Comissão de Justiça, Redação e Direitos Humanos",Tramitando,"Encaminhamento à Comissão Permanente para parecer no Projeto de Lei nº 260/2021, Processo nº 5592/2021, de autoria da Ver.ª Dulce Rita, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8371,21/05/2021
5588,2021,Parecer da Comissão de Educação e Promoção Social,Tramitando,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 258/2021, Processo nº 5588/2021, de autoria do Ver. Dr. José Claudio, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8370,21/05/2021
5588,2021,"Parecer da Comissão de Economia, Finanças e Orçamento",Tramitando,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 258/2021, Processo nº 5588/2021, de autoria do Ver. Dr. José Claudio, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8369,21/05/2021
5588,2021,"Parecer da Comissão de Justiça, Redação e Direitos Humanos",Tramitando,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 258/2021, Processo nº 5588/2021, de autoria do Ver. Dr. José Claudio, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8368,21/05/2021
2668,2021,Parecer da Comissão de Cultura e Esportes,Tramitando,"Encaminhamento às Comissões Permanentes para parecer no SUBSTITUTIVO nº 1 ao Projeto de Lei nº 120/2021, Processo nº 2668/2021, de autoria do Ver. Renato Santiago, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8367,21/05/2021
2668,2021,Parecer da Comissão de Educação e Promoção Social,Tramitando,"Encaminhamento às Comissões Permanentes para parecer no SUBSTITUTIVO nº 1 ao Projeto de Lei nº 120/2021, Processo nº 2668/2021, de autoria do Ver. Renato Santiago, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8366,21/05/2021
2668,2021,"Parecer da Comissão de Justiça, Redação e Direitos Humanos",Tramitando,"Encaminhamento às Comissões Permanentes para parecer no SUBSTITUTIVO nº 1 ao Projeto de Lei nº 120/2021, Processo nº 2668/2021, de autoria do Ver. Renato Santiago, com prazo do RELATOR até 7 de junho de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",8365,21/05/2021
6463,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a implantação de mini rotatória entre as ruas Castro Alves e Riachuelo, no bairro Monte Castelo",8364,20/05/2021
6462,2021,Requerimento,Tramitando,Parabeniza o lutador joseense Vitor Toledo pela conquista da medalha de ouro no Campeonato Centro-Oeste Brasileiro de Jiu-Jitsu.,8363,20/05/2021
6461,2021,Moção,Tramitando,Agradece e enaltece o excelente trabalho desempenhado pela TV Web New Vale pela Campanha de Arrecadação de Alimentos,8362,20/05/2021
6460,2021,Indicação,Tramitando,"Solicita-se à Prefeitura Municipal que seja realizado um estudo para implantação de lombada na estrada Vereador Pedro David, km 19, bairro Cafundó, São Francisco Xavier",8361,20/05/2021
6459,2021,Indicação,Tramitando,"Solicita-se à Prefeitura Municipal que seja realizado um estudo para implantação de lombada na estrada Cateto, defronte ao n° 73, bairro Remédio, São Francisco Xavier",8360,20/05/2021
6458,2021,Indicação,Tramitando,"Solicita-se à Prefeitura Municipal que seja realizada a instalação de lâmpada LED na estrada municipal das Lavras, altura do n° 2142, bairro Lavras, São Francisco Xavier.",8359,20/05/2021
6457,2021,Indicação,Tramitando,"Solicita-se à Prefeitura Municipal que seja realizada manutenção em toda extensão da estrada dos Martins, bairro dos Martins, São Francisco Xavier.",8358,20/05/2021
6456,2021,Indicação,Tramitando,"Solicita-se à Prefeitura Municipal que seja realizada a implantação de abrigo de ponto de ônibus na estrada Pedro David, altura do km 10, São Francisco Xavier.",8357,20/05/2021
6455,2021,Indicação,Tramitando,"Solicita-se à Prefeitura Municipal que seja realizada a extensão da rede de água para a estrada Santa Barbara, n°406, São Francisco Xavier.",8356,20/05/2021
6454,2021,Indicação,Tramitando,"Solicita à Prefeitura, por meio da Secretaria de Saúde, que adote os procedimentos necessários para inclusão dos motoristas do transporte alternativo de São José na imunização que está sendo realizada entre os trabalhadores do Transporte Coletivo Rodoviário de Passageiros Urbano",8355,20/05/2021
